,GENE ID,LOCUS TAG,PRODUCT NAME,SCAFFOLD ID,GENE SEQ LENGTH,READS COUNT,COVERAGE, MEDIAN,READS COUNT ANTISENSE,COVERAGE ANTISENSE,MEDIAN ANTISENSE
1618,3300048830 assembled Ga0498909_022099_459_692,,HSP20 family protein,Ga0498909_022099,234,16,3.4115555689970804e-09,8.0,0,0.0,0.0
2090,3300048830 assembled Ga0498909_035340_127_537,,HSP20 family protein,Ga0498909_035340,411,913,1.10835090461021e-07,72.0,0,0.0,0.0
3863,3300048830 assembled Ga0498909_093274_16_378,,HSP20 family protein,Ga0498909_093274,363,13,1.7868374726048802e-09,6.0,0,0.0,0.0
4091,3300048830 assembled Ga0498909_032618_87_569,,HSP20 family protein,Ga0498909_032618,483,178,1.83874369254486e-08,55.0,0,0.0,0.0
6213,3300048830 assembled Ga0498909_042942_2_346,,HSP20 family protein,Ga0498909_042942,345,252,3.64443131870689e-08,108.0,0,0.0,0.0
6531,3300048830 assembled Ga0498909_082540_3_368,,HSP20 family protein,Ga0498909_082540,366,8,1.0905792392695601e-09,3.0,0,0.0,0.0
7126,3300048830 assembled Ga0498909_077087_41_415,,HSP20 family protein,Ga0498909_077087,375,18,2.39491200943595e-09,6.0,0,0.0,0.0
8119,3300048830 assembled Ga0498909_009596_542_769,,HSP20 family protein,Ga0498909_009596,228,37,8.09683336523486e-09,15.0,0,0.0,0.0
9187,3300048830 assembled Ga0498909_158570_3_239,,HSP20 family protein,Ga0498909_158570,237,9,1.89470886822465e-09,3.0,0,0.0,0.0
11133,3300048830 assembled Ga0498909_097784_16_345,,HSP20 family protein,Ga0498909_097784,330,51,7.71089093947182e-09,19.0,0,0.0,0.0
11228,3300048830 assembled Ga0498909_023218_192_626,,HSP20 family protein,Ga0498909_023218,435,66,7.570124167757321e-09,22.0,4,4.58795404106504e-10,0.0
12423,3300048830 assembled Ga0498909_135193_1_192,,HSP20 family protein,Ga0498909_135193,192,9,2.3387812592148e-09,6.0,0,0.0,0.0
13285,3300048830 assembled Ga0498909_148117_42_308,,HSP20 family protein,Ga0498909_148117,267,6,1.12121348756365e-09,3.0,0,0.0,0.0
14418,3300048830 assembled Ga0498909_014794_130_564,,HSP20 family protein,Ga0498909_014794,435,3193,3.66233431328017e-07,730.0,6,6.88193106159757e-10,2.0
14553,3300048830 assembled Ga0498909_088836_197_391,,HSP20 family protein,Ga0498909_088836,195,26,6.65253335954431e-09,6.0,0,0.0,0.0
14596,3300048830 assembled Ga0498909_166605_8_247,,HSP20 family protein,Ga0498909_166605,240,5,1.0394583374288e-09,3.0,0,0.0,0.0
14700,3300048830 assembled Ga0498909_038984_47_547,,HSP20 family protein,Ga0498909_038984,501,40,3.98355290990677e-09,9.0,0,0.0,0.0
15142,3300048830 assembled Ga0498909_052403_2_397,,HSP20 family protein,Ga0498909_052403,396,67,8.44166164942176e-09,24.0,0,0.0,0.0
15260,3300048830 assembled Ga0498909_115263_2_340,,HSP20 family protein,Ga0498909_115263,339,18,2.6492389484911e-09,7.0,0,0.0,0.0
15325,3300048830 assembled Ga0498909_072817_17_424,,HSP20 family protein,Ga0498909_072817,408,126,1.54084412371798e-08,46.0,0,0.0,0.0
15663,3300048830 assembled Ga0498909_068750_2_331,,HSP20 family protein,Ga0498909_068750,330,41,6.19895153957538e-09,6.0,0,0.0,0.0
16502,3300048830 assembled Ga0498909_051231_23_454,,HSP20 family protein,Ga0498909_051231,432,153,1.76707917362896e-08,52.0,0,0.0,0.0
16779,3300048830 assembled Ga0498909_132387_2_331,,HSP20 family protein,Ga0498909_132387,330,9,1.3607454599067901e-09,4.0,0,0.0,0.0
18898,3300048830 assembled Ga0498909_102914_6_323,,HSP20 family protein,Ga0498909_102914,318,48,7.53116984099356e-09,22.0,0,0.0,0.0
19578,3300048830 assembled Ga0498909_063551_21_437,,HSP20 family protein,Ga0498909_063551,417,135,1.61527338765914e-08,38.0,0,0.0,0.0
19707,3300048830 assembled Ga0498909_113688_3_353,,HSP20 family protein,Ga0498909_113688,351,7,9.95037040957483e-10,3.0,0,0.0,0.0
21248,3300048830 assembled Ga0498909_148174_1_315,,HSP20 family protein,Ga0498909_148174,315,8,1.2671492113417702e-09,2.0,0,0.0,0.0
21446,3300048830 assembled Ga0498909_045048_154_516,,HSP20 family protein,Ga0498909_045048,363,223,3.06511351069914e-08,85.0,0,0.0,0.0
21718,3300048830 assembled Ga0498909_062564_3_389,,HSP20 family protein,Ga0498909_062564,387,50,6.4462532553724e-09,18.0,0,0.0,0.0
21880,3300048830 assembled Ga0498909_151413_12_314,,HSP20 family protein,Ga0498909_151413,303,7,1.15266667120817e-09,2.0,0,0.0,0.0
22879,3300048830 assembled Ga0498909_134536_2_319,,HSP20 family protein,Ga0498909_134536,318,20,3.1379874337473203e-09,9.0,0,0.0,0.0
24144,3300048830 assembled Ga0498909_016850_76_540,,HSP20 family protein,Ga0498909_016850,465,252,2.7039329138793e-08,49.0,0,0.0,0.0
24291,3300048830 assembled Ga0498909_073560_58_423,,HSP20 family protein,Ga0498909_073560,366,12,1.63586885890434e-09,5.0,0,0.0,0.0
24409,3300048830 assembled Ga0498909_082914_2_382,,HSP20 family protein,Ga0498909_082914,381,11,1.4405091920273102e-09,4.0,2,2.61910762186784e-10,0.0
24638,3300048830 assembled Ga0498909_018434_255_659,,HSP20 family protein,Ga0498909_018434,405,982,1.20977551093936e-07,299.0,1,1.23195062213784e-10,0.0
24697,3300048830 assembled Ga0498909_031804_174_596,,HSP20 family protein,Ga0498909_031804,423,39,4.60015604649341e-09,11.0,0,0.0,0.0
24792,3300048830 assembled Ga0498909_077776_89_412,,HSP20 family protein,Ga0498909_077776,324,12,1.8479259332067502e-09,4.0,0,0.0,0.0
24796,3300048830 assembled Ga0498909_111745_107_358,,HSP20 family protein,Ga0498909_111745,252,34,6.731730185253171e-09,18.5,0,0.0,0.0
24907,3300048830 assembled Ga0498909_164924_17_301,,HSP20 family protein,Ga0498909_164924,285,8,1.40053333885143e-09,4.0,0,0.0,0.0
25702,3300048830 assembled Ga0498909_042864_416_526,,HSP20 family protein,Ga0498909_042864,111,5,2.24747748633254e-09,3.0,0,0.0,0.0
25930,3300048830 assembled Ga0498909_148988_3_302,,HSP20 family protein,Ga0498909_148988,300,6,9.97880003931647e-10,2.5,0,0.0,0.0
26044,3300048830 assembled Ga0498909_038590_71_490,,HSP20 family protein,Ga0498909_038590,420,82,9.74120956218989e-09,26.0,0,0.0,0.0
26619,3300048830 assembled Ga0498909_118759_158_349,,HSP20 family protein,Ga0498909_118759,192,5,1.299322921786e-09,2.0,0,0.0,0.0
27228,3300048830 assembled Ga0498909_048516_2_460,,HSP20 family protein,Ga0498909_048516,459,32,3.4784488154480104e-09,9.0,0,0.0,0.0
27435,3300048830 assembled Ga0498909_017161_513_767,,HSP20 family protein,Ga0498909_017161,255,25,4.891568646723761e-09,8.0,0,0.0,0.0
27746,3300048830 assembled Ga0498909_048091_4_498,,HSP20 family protein,Ga0498909_048091,495,40,4.03183839972383e-09,13.0,0,0.0,0.0
27786,3300048830 assembled Ga0498909_066319_5_439,,HSP20 family protein,Ga0498909_066319,435,64,7.340726465704071e-09,14.0,0,0.0,0.0
28510,3300048830 assembled Ga0498909_072616_1_384,,HSP20 family protein,Ga0498909_072616,384,11,1.4292552139646e-09,4.0,0,0.0,0.0
28876,3300048830 assembled Ga0498909_034958_17_145,,HSP20 family protein,Ga0498909_034958,129,5,1.93387597661172e-09,3.0,0,0.0,0.0
29354,3300048830 assembled Ga0498909_005056_778_1221,,HSP20 family protein,Ga0498909_005056,444,290,3.25884235518218e-08,74.0,0,0.0,0.0
29537,3300048830 assembled Ga0498909_098344_3_242,,HSP20 family protein,Ga0498909_098344,240,10,2.0789166748576e-09,5.0,0,0.0,0.0
29775,3300048830 assembled Ga0498909_132981_8_331,,HSP20 family protein,Ga0498909_132981,324,7,1.07795679437061e-09,3.0,0,0.0,0.0
30300,3300048830 assembled Ga0498909_099838_30_374,,HSP20 family protein,Ga0498909_099838,345,24,3.4708869701970304e-09,10.0,0,0.0,0.0
30779,3300048830 assembled Ga0498909_061725_38_424,,HSP20 family protein,Ga0498909_061725,387,24,3.0942015625787503e-09,8.0,0,0.0,0.0
31383,3300048830 assembled Ga0498909_089239_3_362,,HSP20 family protein,Ga0498909_089239,360,25,3.4648611247626603e-09,10.0,0,0.0,0.0
31388,3300048830 assembled Ga0498909_041699_103_531,,HSP20 family protein,Ga0498909_041699,429,60,6.978181845675861e-09,19.0,0,0.0,0.0
31483,3300048830 assembled Ga0498909_038533_78_512,,HSP20 family protein,Ga0498909_038533,435,380,4.35855633901179e-08,107.0,0,0.0,0.0
31722,3300048830 assembled Ga0498909_067773_29_436,,HSP20 family protein,Ga0498909_067773,408,62,7.58193140242183e-09,23.0,0,0.0,0.0
31966,3300048830 assembled Ga0498909_159662_2_262,,HSP20 family protein,Ga0498909_159662,261,14,2.6763065239546103e-09,7.0,0,0.0,0.0
32484,3300048830 assembled Ga0498909_089158_2_364,,HSP20 family protein,Ga0498909_089158,363,8,1.0995922908337701e-09,2.0,0,0.0,0.0
32762,3300048830 assembled Ga0498909_001647_1432_1863,,HSP20 family protein,Ga0498909_001647,432,4584,5.29430779863735e-07,1439.5,7,8.08467595777955e-10,1.0
33186,3300048830 assembled Ga0498909_058475_2_442,,HSP20 family protein,Ga0498909_058475,441,38,4.2992562527667305e-09,13.0,0,0.0,0.0
33460,3300048830 assembled Ga0498909_041599_1_201,,HSP20 family protein,Ga0498909_041599,201,63,1.56384179720631e-08,5.0,0,0.0,0.0
33636,3300048830 assembled Ga0498909_062259_6_449,,HSP20 family protein,Ga0498909_062259,444,60,6.7424324589976205e-09,17.5,0,0.0,0.0
34991,3300048830 assembled Ga0498909_006298_143_586,,HSP20 family protein,Ga0498909_006298,444,76,8.540414448063651e-09,19.0,0,0.0,0.0
35057,3300048830 assembled Ga0498909_053950_1_390,,HSP20 family protein,Ga0498909_053950,390,44,5.629066688845191e-09,15.0,0,0.0,0.0
35246,3300048830 assembled Ga0498909_153409_17_283,,HSP20 family protein,Ga0498909_153409,267,4,7.47475658375766e-10,2.0,0,0.0,0.0
36290,3300048830 assembled Ga0498909_031505_103_564,,HSP20 family protein,Ga0498909_031505,462,159,1.71713117559667e-08,55.0,0,0.0,0.0
36382,3300048830 assembled Ga0498909_061207_307_435,,HSP20 family protein,Ga0498909_061207,129,14,5.41485273451281e-09,14.0,0,0.0,0.0
36564,3300048830 assembled Ga0498909_121807_53_343,,HSP20 family protein,Ga0498909_121807,291,2263,3.88007293624969e-07,1156.0,0,0.0,0.0
36669,3300048830 assembled Ga0498909_101709_111_371,,HSP20 family protein,Ga0498909_101709,261,20,3.82329503422087e-09,8.0,0,0.0,0.0
36806,3300048830 assembled Ga0498909_067550_5_235,,HSP20 family protein,Ga0498909_067550,231,160,3.45586148547757e-08,102.0,0,0.0,0.0
37121,3300048830 assembled Ga0498909_054085_4_402,,HSP20 family protein,Ga0498909_054085,399,20,2.5009523908061303e-09,7.0,0,0.0,0.0
37871,3300048830 assembled Ga0498909_061374_142_456,,HSP20 family protein,Ga0498909_061374,315,20,3.16787302835444e-09,6.0,0,0.0,0.0
38374,3300048830 assembled Ga0498909_154847_3_308,,HSP20 family protein,Ga0498909_154847,306,11,1.7935751704653802e-09,5.0,0,0.0,0.0
38592,3300048830 assembled Ga0498909_057823_2_412,,HSP20 family protein,Ga0498909_057823,411,53,6.434019490070231e-09,9.0,0,0.0,0.0
38598,3300048830 assembled Ga0498909_055167_1_105,,HSP20 family protein,Ga0498909_055167,105,7,3.32626667977216e-09,5.0,0,0.0,0.0
38604,3300048830 assembled Ga0498909_084590_23_394,,HSP20 family protein,Ga0498909_084590,372,73,9.79102692029708e-09,19.0,2,2.68247312884851e-10,0.0
38732,3300048830 assembled Ga0498909_043873_17_460,,HSP20 family protein,Ga0498909_043873,444,46,5.169198218564841e-09,12.0,0,0.0,0.0
38875,3300048830 assembled Ga0498909_060118_53_460,,HSP20 family protein,Ga0498909_060118,408,42,5.13614707905995e-09,15.0,0,0.0,0.0
39598,3300048830 assembled Ga0498909_166510_2_253,,HSP20 family protein,Ga0498909_166510,252,19,3.76184922117089e-09,13.0,0,0.0,0.0
39642,3300048830 assembled Ga0498909_137557_3_320,,HSP20 family protein,Ga0498909_137557,318,4,6.27597486749464e-10,2.0,0,0.0,0.0
39785,3300048830 assembled Ga0498909_090449_1_342,,HSP20 family protein,Ga0498909_090449,342,14,2.04244445249168e-09,5.0,4,5.83555557854764e-10,0.0
39977,3300048830 assembled Ga0498909_065087_5_445,,HSP20 family protein,Ga0498909_065087,441,76,8.598512505533471e-09,27.0,0,0.0,0.0
40727,3300048830 assembled Ga0498909_014742_26_334,,HSP20 family protein,Ga0498909_014742,309,56,9.042278352778681e-09,19.0,0,0.0,0.0
40891,3300048830 assembled Ga0498909_033466_90_527,,HSP20 family protein,Ga0498909_033466,438,55,6.265228335187281e-09,15.0,0,0.0,0.0
40893,3300048830 assembled Ga0498909_158758_1_282,,HSP20 family protein,Ga0498909_158758,282,6,1.06157447226771e-09,2.5,0,0.0,0.0
41019,3300048830 assembled Ga0498909_009799_583_933,,HSP20 family protein,Ga0498909_009799,351,35,4.9751852047874106e-09,12.0,0,0.0,0.0
41168,3300048830 assembled Ga0498909_128960_3_326,,HSP20 family protein,Ga0498909_128960,324,66,1.01635926326371e-08,29.0,0,0.0,0.0
41268,3300048830 assembled Ga0498909_000133_3065_3655,,HSP20 family protein,Ga0498909_000133,591,95,8.02018615681104e-09,13.0,38,3.2080744627244203e-09,9.0
41532,3300048830 assembled Ga0498909_042188_75_506,,HSP20 family protein,Ga0498909_042188,432,91,1.05100787451134e-08,28.0,0,0.0,0.0
41946,3300048830 assembled Ga0498909_036895_64_480,,HSP20 family protein,Ga0498909_036895,417,310,3.70914629758766e-08,90.0,0,0.0,0.0
42010,3300048830 assembled Ga0498909_138707_2_319,,HSP20 family protein,Ga0498909_138707,318,8,1.25519497349893e-09,4.0,0,0.0,0.0
42283,3300048830 assembled Ga0498909_040382_24_512,,HSP20 family protein,Ga0498909_040382,489,36,3.67317792858275e-09,12.0,0,0.0,0.0
42452,3300048830 assembled Ga0498909_056750_1_366,,HSP20 family protein,Ga0498909_056750,366,42,5.72554100616519e-09,15.0,0,0.0,0.0
42459,3300048830 assembled Ga0498909_029841_98_592,,HSP20 family protein,Ga0498909_029841,495,19,1.91512323986882e-09,4.0,0,0.0,0.0
43072,3300048830 assembled Ga0498909_019138_245_682,,HSP20 family protein,Ga0498909_019138,438,432,4.92105207418347e-08,118.0,0,0.0,0.0
43388,3300048830 assembled Ga0498909_057691_105_467,,HSP20 family protein,Ga0498909_057691,363,682,9.3740242793579e-08,218.0,0,0.0,0.0
43902,3300048830 assembled Ga0498909_021360_217_657,,HSP20 family protein,Ga0498909_021360,441,186,2.10437279740688e-08,40.0,0,0.0,0.0
44986,3300048830 assembled Ga0498909_007743_434_919,,HSP20 family protein,Ga0498909_007743,486,139,1.42700947064299e-08,30.0,0,0.0,0.0
45338,3300048830 assembled Ga0498909_042955_25_330,,HSP20 family protein,Ga0498909_042955,306,109,1.77726994164297e-08,35.0,0,0.0,0.0
45825,3300048830 assembled Ga0498909_059348_3_386,,HSP20 family protein,Ga0498909_059348,384,53,6.886411485465791e-09,17.0,0,0.0,0.0
46032,3300048830 assembled Ga0498909_081262_3_404,,HSP20 family protein,Ga0498909_081262,402,13,1.6134875685462e-09,5.0,0,0.0,0.0
48414,3300048830 assembled Ga0498909_131995_50_334,,HSP20 family protein,Ga0498909_131995,285,32,5.60213335540574e-09,12.0,0,0.0,0.0
48445,3300048830 assembled Ga0498909_056100_4_471,,HSP20 family protein,Ga0498909_056100,468,14,1.4925555614362202e-09,5.0,0,0.0,0.0
49783,3300048830 assembled Ga0498909_025368_55_471,,HSP20 family protein,Ga0498909_025368,417,108,1.29221871012731e-08,30.0,2,2.39299761134688e-10,0.0
50490,3300048830 assembled Ga0498909_050524_18_473,,HSP20 family protein,Ga0498909_050524,456,48,5.2520000206928805e-09,14.0,0,0.0,0.0
50964,3300048830 assembled Ga0498909_100292_1_348,,HSP20 family protein,Ga0498909_100292,348,48,6.8819310615975705e-09,14.0,0,0.0,0.0
51013,3300048830 assembled Ga0498909_144381_1_297,,HSP20 family protein,Ga0498909_144381,297,10,1.6799326665515902e-09,5.0,0,0.0,0.0
51453,3300048830 assembled Ga0498909_035173_140_571,,HSP20 family protein,Ga0498909_035173,432,247,2.85273565938793e-08,97.0,2,2.30990741650844e-10,0.0
51617,3300048830 assembled Ga0498909_022327_212_688,,HSP20 family protein,Ga0498909_022327,477,29,3.0333878526224104e-09,10.0,0,0.0,0.0
52205,3300048830 assembled Ga0498909_028223_260_625,,HSP20 family protein,Ga0498909_028223,366,27,3.6807049325347603e-09,8.0,0,0.0,0.0
52336,3300048830 assembled Ga0498909_073208_2_424,,HSP20 family protein,Ga0498909_073208,423,16,1.88724350625371e-09,5.0,0,0.0,0.0
53066,3300048830 assembled Ga0498909_045503_21_503,,HSP20 family protein,Ga0498909_045503,483,250,2.58250518615851e-08,41.0,0,0.0,0.0
53514,3300048830 assembled Ga0498909_088137_23_364,,HSP20 family protein,Ga0498909_088137,342,11,1.6047777841006e-09,5.0,0,0.0,0.0
53757,3300048830 assembled Ga0498909_062317_190_453,,HSP20 family protein,Ga0498909_062317,264,25,4.72481062467636e-09,15.0,0,0.0,0.0
54158,3300048830 assembled Ga0498909_028223_15_200,,HSP20 family protein,Ga0498909_028223,186,21,5.63319357058188e-09,11.0,0,0.0,0.0
54309,3300048830 assembled Ga0498909_044160_16_498,,HSP20 family protein,Ga0498909_044160,483,152,1.57016315318437e-08,32.0,2,2.06600414892681e-10,0.0
54566,3300048830 assembled Ga0498909_041595_1_156,,HSP20 family protein,Ga0498909_041595,156,18,5.75700002268258e-09,13.0,0,0.0,0.0
55275,3300048830 assembled Ga0498909_058520_27_455,,HSP20 family protein,Ga0498909_058520,429,82,9.536848522423671e-09,32.0,0,0.0,0.0
55471,3300048830 assembled Ga0498909_043070_1_486,,HSP20 family protein,Ga0498909_043070,486,60,6.15975311068918e-09,10.0,0,0.0,0.0
56079,3300048830 assembled Ga0498909_131844_3_332,,HSP20 family protein,Ga0498909_131844,330,10,1.5119393998964402e-09,4.0,0,0.0,0.0
57411,3300048830 assembled Ga0498909_019934_3_389,,HSP20 family protein,Ga0498909_019934,387,34,4.38345221365323e-09,7.0,0,0.0,0.0
57506,3300048830 assembled Ga0498909_052250_5_397,,HSP20 family protein,Ga0498909_052250,393,10,1.2695674350275402e-09,4.0,2,2.53913487005508e-10,0.0
57608,3300048830 assembled Ga0498909_077437_1_291,,HSP20 family protein,Ga0498909_077437,291,11,1.88602749883988e-09,4.0,0,0.0,0.0
57617,3300048830 assembled Ga0498909_017462_53_475,,HSP20 family protein,Ga0498909_017462,423,98,1.1559366475804e-08,30.0,0,0.0,0.0
58020,3300048830 assembled Ga0498909_137589_1_321,,HSP20 family protein,Ga0498909_137589,321,18,2.7977944035466703e-09,8.0,0,0.0,0.0
58504,3300048830 assembled Ga0498909_030126_78_482,,HSP20 family protein,Ga0498909_030126,405,1045,1.28738840013404e-07,399.0,2,2.46390124427567e-10,0.0
58643,3300048830 assembled Ga0498909_088867_47_391,,HSP20 family protein,Ga0498909_088867,345,18,2.6031652276477803e-09,6.0,0,0.0,0.0
59499,3300048830 assembled Ga0498909_035514_346_567,,HSP20 family protein,Ga0498909_035514,222,33,7.41667570489738e-09,18.0,0,0.0,0.0
59891,3300048830 assembled Ga0498909_101822_2_352,,HSP20 family protein,Ga0498909_101822,351,12,1.7057777844985402e-09,5.0,0,0.0,0.0
60278,3300048830 assembled Ga0498909_071369_2_163,,HSP20 family protein,Ga0498909_071369,162,16,4.927802488551341e-09,11.0,0,0.0,0.0
60683,3300048830 assembled Ga0498909_045754_14_472,,HSP20 family protein,Ga0498909_045754,459,84,9.13092814055102e-09,18.0,0,0.0,0.0
61648,3300048830 assembled Ga0498909_047661_64_495,,HSP20 family protein,Ga0498909_047661,432,16,1.8479259332067502e-09,4.0,0,0.0,0.0
62227,3300048830 assembled Ga0498909_016640_14_457,,HSP20 family protein,Ga0498909_016640,444,123,1.38219865409451e-08,39.0,0,0.0,0.0
62876,3300048830 assembled Ga0498909_052432_4_471,,HSP20 family protein,Ga0498909_052432,468,18,1.91900000756086e-09,5.0,0,0.0,0.0
63087,3300048830 assembled Ga0498909_036075_202_549,,HSP20 family protein,Ga0498909_036075,348,18,2.5807241480990904e-09,6.0,0,0.0,0.0
64459,3300048830 assembled Ga0498909_071795_10_423,,HSP20 family protein,Ga0498909_071795,414,40,4.82067634749588e-09,14.0,0,0.0,0.0
64873,3300048830 assembled Ga0498909_066440_3_416,,HSP20 family protein,Ga0498909_066440,414,36,4.33860871274629e-09,13.0,0,0.0,0.0
65439,3300048830 assembled Ga0498909_159125_1_153,,HSP20 family protein,Ga0498909_159125,153,12,3.91325491737901e-09,5.0,0,0.0,0.0
65588,3300048830 assembled Ga0498909_167121_1_210,,HSP20 family protein,Ga0498909_167121,210,62,1.47306095818481e-08,45.0,0,0.0,0.0
65671,3300048830 assembled Ga0498909_059904_1_447,,HSP20 family protein,Ga0498909_059904,447,20,2.2323937448135303e-09,6.0,0,0.0,0.0
66199,3300048830 assembled Ga0498909_047626_2_256,,HSP20 family protein,Ga0498909_047626,255,20,3.91325491737901e-09,9.0,0,0.0,0.0
66656,3300048830 assembled Ga0498909_055530_22_459,,HSP20 family protein,Ga0498909_055530,438,39,4.442616455860071e-09,11.0,0,0.0,0.0
66929,3300048830 assembled Ga0498909_126701_3_329,,HSP20 family protein,Ga0498909_126701,327,36,5.4929174528347605e-09,14.0,0,0.0,0.0
67922,3300048830 assembled Ga0498909_028258_2_427,,HSP20 family protein,Ga0498909_028258,426,24,2.8109295885398504e-09,8.0,0,0.0,0.0
68567,3300048830 assembled Ga0498909_017734_3_440,,HSP20 family protein,Ga0498909_017734,438,52,5.92348860781343e-09,16.0,0,0.0,0.0
68786,3300048830 assembled Ga0498909_046639_26_469,,HSP20 family protein,Ga0498909_046639,444,74,8.315666699430391e-09,16.0,0,0.0,0.0
69265,3300048830 assembled Ga0498909_070343_2_388,,HSP20 family protein,Ga0498909_070343,387,34,4.38345221365323e-09,10.0,0,0.0,0.0
69416,3300048830 assembled Ga0498909_069247_3_434,,HSP20 family protein,Ga0498909_069247,432,10,1.15495370825422e-09,2.0,0,0.0,0.0
69543,3300048830 assembled Ga0498909_112137_3_344,,HSP20 family protein,Ga0498909_112137,342,6,8.75333336782147e-10,2.0,0,0.0,0.0
69714,3300048830 assembled Ga0498909_030394_19_504,,HSP20 family protein,Ga0498909_030394,486,44,4.51715228117207e-09,13.0,0,0.0,0.0
69875,3300048830 assembled Ga0498909_151763_2_229,,HSP20 family protein,Ga0498909_151763,228,16,3.5013333471285903e-09,10.0,0,0.0,0.0
69960,3300048830 assembled Ga0498909_130446_2_295,,HSP20 family protein,Ga0498909_130446,294,13,2.20619728760398e-09,8.0,0,0.0,0.0
70020,3300048830 assembled Ga0498909_033266_1_231,,HSP20 family protein,Ga0498909_033266,231,32,6.9117229709551306e-09,17.0,0,0.0,0.0
70677,3300048830 assembled Ga0498909_088872_3_305,,HSP20 family protein,Ga0498909_088872,303,80,1.31733333852363e-08,37.0,0,0.0,0.0
73117,3300048830 assembled Ga0498909_064183_6_326,,HSP20 family protein,Ga0498909_064183,321,31,4.81842369499705e-09,12.0,0,0.0,0.0
73325,3300048830 assembled Ga0498909_054064_31_447,,HSP20 family protein,Ga0498909_054064,417,42,5.0252949838284404e-09,12.0,0,0.0,0.0
73373,3300048830 assembled Ga0498909_072523_21_425,,HSP20 family protein,Ga0498909_072523,405,20,2.4639012442756704e-09,5.0,0,0.0,0.0
75170,3300048830 assembled Ga0498909_014159_28_465,,HSP20 family protein,Ga0498909_014159,438,254,2.89339635843195e-08,53.0,0,0.0,0.0
75800,3300048830 assembled Ga0498909_159606_9_302,,HSP20 family protein,Ga0498909_159606,294,28,4.751809542531651e-09,14.0,0,0.0,0.0
75864,3300048830 assembled Ga0498909_054450_47_478,,HSP20 family protein,Ga0498909_054450,432,90,1.0394583374288e-08,39.0,0,0.0,0.0
75956,3300048830 assembled Ga0498909_042144_3_380,,HSP20 family protein,Ga0498909_042144,378,17,2.24391006175106e-09,5.0,0,0.0,0.0
75998,3300048830 assembled Ga0498909_116659_2_343,,HSP20 family protein,Ga0498909_116659,342,40,5.835555578547641e-09,18.0,0,0.0,0.0
77625,3300048830 assembled Ga0498909_020777_156_557,,HSP20 family protein,Ga0498909_020777,402,340,4.21989056389005e-08,105.0,2,2.48228856699415e-10,0.0
77731,3300048830 assembled Ga0498909_075871_3_416,,HSP20 family protein,Ga0498909_075871,414,33,3.9770579866841e-09,12.0,0,0.0,0.0
77964,3300048830 assembled Ga0498909_009596_143_484,,HSP20 family protein,Ga0498909_009596,342,114,1.66313333988608e-08,35.0,0,0.0,0.0
78901,3300048830 assembled Ga0498909_062500_26_451,,HSP20 family protein,Ga0498909_062500,426,36,4.21639438280978e-09,11.0,0,0.0,0.0
79169,3300048830 assembled Ga0498909_107473_1_357,,HSP20 family protein,Ga0498909_107473,357,96,1.34168740024423e-08,41.0,0,0.0,0.0
79897,3300048830 assembled Ga0498909_087955_1_303,,HSP20 family protein,Ga0498909_087955,303,54,8.89200003503448e-09,24.0,0,0.0,0.0
81833,3300048830 assembled Ga0498909_158683_67_306,,HSP20 family protein,Ga0498909_158683,240,6,1.24735000491456e-09,3.0,0,0.0,0.0
82097,3300048830 assembled Ga0498909_045528_3_515,,HSP20 family protein,Ga0498909_045528,513,122,1.18656296763802e-08,32.0,0,0.0,0.0
82319,3300048830 assembled Ga0498909_073874_10_423,,HSP20 family protein,Ga0498909_073874,414,66,7.9541159733682e-09,25.0,0,0.0,0.0
82462,3300048830 assembled Ga0498909_045777_94_498,,HSP20 family protein,Ga0498909_045777,405,609,7.50257928881942e-08,208.0,0,0.0,0.0
82797,3300048830 assembled Ga0498909_054555_14_421,,HSP20 family protein,Ga0498909_054555,408,18,2.20120589102569e-09,6.0,0,0.0,0.0
83087,3300048830 assembled Ga0498909_113834_1_351,,HSP20 family protein,Ga0498909_113834,351,10,1.4214814870821201e-09,4.0,0,0.0,0.0
83158,3300048830 assembled Ga0498909_028435_116_328,,HSP20 family protein,Ga0498909_028435,213,1913,4.48109025239728e-07,1341.0,4,9.36976529513284e-10,4.0
83160,3300048830 assembled Ga0498909_032217_313_591,,HSP20 family protein,Ga0498909_032217,279,29,5.18611471577379e-09,9.0,0,0.0,0.0
83279,3300048830 assembled Ga0498909_026395_4_549,,HSP20 family protein,Ga0498909_026395,546,172,1.57175238714509e-08,32.5,0,0.0,0.0
83306,3300048830 assembled Ga0498909_028586_119_604,,HSP20 family protein,Ga0498909_028586,486,158,1.62206831914815e-08,37.0,0,0.0,0.0
83498,3300048830 assembled Ga0498909_153436_3_290,,HSP20 family protein,Ga0498909_153436,288,22,3.81134723723893e-09,11.0,0,0.0,0.0
83818,3300048830 assembled Ga0498909_130306_16_291,,HSP20 family protein,Ga0498909_130306,276,7,1.26542754121767e-09,3.0,0,0.0,0.0
84847,3300048830 assembled Ga0498909_059553_5_457,,HSP20 family protein,Ga0498909_059553,453,20,2.20282561574315e-09,7.0,0,0.0,0.0
84870,3300048830 assembled Ga0498909_091838_2_367,,HSP20 family protein,Ga0498909_091838,366,6,8.1793442945217e-10,2.0,0,0.0,0.0
84961,3300048830 assembled Ga0498909_059447_8_385,,HSP20 family protein,Ga0498909_059447,378,16,2.1119153522362903e-09,5.0,2,2.6398941902953603e-10,0.0
