,GENE ID,LOCUS TAG,PRODUCT NAME,SCAFFOLD ID,GENE SEQ LENGTH,READS COUNT,COVERAGE, MEDIAN,READS COUNT ANTISENSE,COVERAGE ANTISENSE,MEDIAN ANTISENSE
370362,3300043292 assembled Ga0401991_000019_17213_19291,,elongation factor G,Ga0401991_000019,2079,933,3.95848856470666e-09,64.0,0,0.0,0.0
370794,3300043292 assembled Ga0401991_028766_424_798,,elongation factor G,Ga0401991_028766,375,29,6.82132859034596e-10,8.0,0,0.0,0.0
371125,3300043292 assembled Ga0401991_165362_27_317,,transcription elongation factor GreA,Ga0401991_165362,291,35,1.06090695281776e-09,16.0,0,0.0,0.0
371220,3300043292 assembled Ga0401991_118613_2_382,,elongation factor G,Ga0401991_118613,381,33,7.63996210566849e-10,13.0,0,0.0,0.0
372225,3300043292 assembled Ga0401991_010481_707_1321,,elongation factor G,Ga0401991_010481,615,44,6.31073292630829e-10,9.0,13,1.86453472822745e-10,1.0
372830,3300043292 assembled Ga0401991_030158_2_544,,elongation factor G,Ga0401991_030158,543,74,1.20208210060393e-09,19.0,0,0.0,0.0
373521,3300043292 assembled Ga0401991_068995_1_510,,elongation factor G,Ga0401991_068995,510,25,4.32386447156818e-10,8.0,0,0.0,0.0
374633,3300043292 assembled Ga0401991_119150_2_331,,elongation factor G,Ga0401991_119150,330,37,9.88985728224139e-10,11.0,0,0.0,0.0
374992,3300043292 assembled Ga0401991_055027_7_573,,elongation factor G,Ga0401991_055027,567,21,3.2669198229626203e-10,5.0,0,0.0,0.0
375054,3300043292 assembled Ga0401991_123493_1_375,,elongation factor G,Ga0401991_123493,375,18,4.23392809055956e-10,5.0,0,0.0,0.0
375348,3300043292 assembled Ga0401991_178280_149_301,,transcription elongation factor GreA,Ga0401991_178280,153,18,1.0377274731763601e-09,12.0,0,0.0,0.0
375382,3300043292 assembled Ga0401991_079313_1_399,,elongation factor G,Ga0401991_079313,399,29,6.4110231112274e-10,9.0,0,0.0,0.0
376104,3300043292 assembled Ga0401991_160667_3_323,,elongation factor G,Ga0401991_160667,321,17,4.67139002722693e-10,8.0,0,0.0,0.0
376254,3300043292 assembled Ga0401991_176750_40_303,,elongation factor G,Ga0401991_176750,264,20,6.68233600151445e-10,8.0,0,0.0,0.0
376419,3300043292 assembled Ga0401991_054614_26_577,,elongation factor G,Ga0401991_054614,552,22,3.51548980949239e-10,6.0,0,0.0,0.0
376424,3300043292 assembled Ga0401991_147315_1_342,,elongation factor G,Ga0401991_147315,342,22,5.67412390304034e-10,7.0,0,0.0,0.0
376457,3300043292 assembled Ga0401991_003506_136_2202,,elongation factor G,Ga0401991_003506,2067,328,1.39970207799502e-09,20.0,0,0.0,0.0
377629,3300043292 assembled Ga0401991_027445_2_817,,elongation factor G,Ga0401991_027445,816,66,7.13437637808749e-10,8.0,0,0.0,0.0
379133,3300043292 assembled Ga0401991_141732_2_349,,elongation factor G,Ga0401991_141732,348,14,3.54855084218354e-10,6.0,0,0.0,0.0
379868,3300043292 assembled Ga0401991_162176_22_219,,elongation factor G,Ga0401991_162176,198,86,3.8312059742016206e-09,66.0,0,0.0,0.0
380220,3300043292 assembled Ga0401991_136524_202_354,,elongation factor G,Ga0401991_136524,153,19,1.0953789994639401e-09,18.0,0,0.0,0.0
380637,3300043292 assembled Ga0401991_017834_1_819,,elongation factor G,Ga0401991_017834,819,83,8.93915424085377e-10,13.0,0,0.0,0.0
380715,3300043292 assembled Ga0401991_095523_173_400,,elongation factor G,Ga0401991_095523,228,41,1.58617554562264e-09,22.0,0,0.0,0.0
380922,3300043292 assembled Ga0401991_038268_25_693,,elongation factor G,Ga0401991_038268,669,48,6.32874154044777e-10,11.0,0,0.0,0.0
382081,3300043292 assembled Ga0401991_062181_30_539,,elongation factor G,Ga0401991_062181,510,49,8.47477436427363e-10,16.0,0,0.0,0.0
382251,3300043292 assembled Ga0401991_091020_257_442,,transcription elongation factor GreA,Ga0401991_091020,186,26,1.2329987718923401e-09,17.0,0,0.0,0.0
384021,3300043292 assembled Ga0401991_105665_10_408,,elongation factor G,Ga0401991_105665,399,10,2.21069762456117e-10,3.0,0,0.0,0.0
384383,3300043292 assembled Ga0401991_046659_1_396,,elongation factor G,Ga0401991_046659,396,78,1.7374073603937602e-09,27.0,0,0.0,0.0
385104,3300043292 assembled Ga0401991_000004_11_508,,transcription elongation factor GreA,Ga0401991_000004,498,4503,7.97581082320519e-08,1198.0,10,1.77122159076287e-10,0.0
386471,3300043292 assembled Ga0401991_040475_2_673,,elongation factor G,Ga0401991_040475,672,30,3.93780514374959e-10,6.0,0,0.0,0.0
386476,3300043292 assembled Ga0401991_116779_108_380,,transcription elongation factor GreA,Ga0401991_116779,273,17,5.49273332871738e-10,12.0,8,2.58481568410229e-10,1.0
386649,3300043292 assembled Ga0401991_002203_3_1391,,elongation factor G,Ga0401991_002203,1389,452,2.8703736155101404e-09,37.0,10,6.35038410511093e-11,0.0
386757,3300043292 assembled Ga0401991_174265_1_306,,elongation factor G,Ga0401991_174265,306,32,9.22424420601211e-10,12.0,0,0.0,0.0
387397,3300043292 assembled Ga0401991_011768_382_939,,transcription elongation factor GreB,Ga0401991_011768,558,225,3.5567272266125302e-09,39.0,48,7.58768475010674e-10,12.0
387528,3300043292 assembled Ga0401991_041381_2_664,,elongation factor G,Ga0401991_041381,663,179,2.38145150895601e-09,33.0,0,0.0,0.0
389348,3300043292 assembled Ga0401991_146845_1_342,,elongation factor G,Ga0401991_146845,342,8,2.0633177829237601e-10,3.0,0,0.0,0.0
389657,3300043292 assembled Ga0401991_143162_2_310,,transcription elongation factor GreA,Ga0401991_143162,309,14,3.99642619119699e-10,7.0,0,0.0,0.0
391786,3300043292 assembled Ga0401991_047949_8_616,,elongation factor G,Ga0401991_047949,609,62,8.98000621287263e-10,13.0,0,0.0,0.0
391851,3300043292 assembled Ga0401991_113782_19_372,,elongation factor G,Ga0401991_113782,354,25,6.22929627259822e-10,10.0,0,0.0,0.0
391952,3300043292 assembled Ga0401991_163664_2_319,,elongation factor G,Ga0401991_163664,318,16,4.4380797594963903e-10,8.0,0,0.0,0.0
391974,3300043292 assembled Ga0401991_007474_1030_1569,,elongation factor G,Ga0401991_007474,540,116,1.89481349731832e-09,35.0,2,3.2669198229626195e-11,0.0
391980,3300043292 assembled Ga0401991_148544_16_339,,elongation factor G,Ga0401991_148544,324,23,6.26159632734503e-10,5.0,0,0.0,0.0
392010,3300043292 assembled Ga0401991_048176_28_510,,transcription elongation factor GreA,Ga0401991_048176,483,26,4.7481940284053e-10,6.0,0,0.0,0.0
392461,3300043292 assembled Ga0401991_157714_3_326,,elongation factor G,Ga0401991_157714,324,32,8.71178619456699e-10,14.0,0,0.0,0.0
392973,3300043292 assembled Ga0401991_058059_3_557,,elongation factor G,Ga0401991_058059,555,37,5.88045568133272e-10,12.0,0,0.0,0.0
393722,3300043292 assembled Ga0401991_180906_29_292,,elongation factor G,Ga0401991_180906,264,20,6.68233600151445e-10,11.0,0,0.0,0.0
393882,3300043292 assembled Ga0401991_023748_221_694,,transcription elongation factor GreA,Ga0401991_023748,474,49,9.11842811345897e-10,13.0,0,0.0,0.0
394472,3300043292 assembled Ga0401991_128673_72_368,,transcription elongation factor GreA,Ga0401991_128673,297,30,8.909781335352611e-10,16.0,0,0.0,0.0
395064,3300043292 assembled Ga0401991_167732_2_316,,transcription elongation factor GreA,Ga0401991_167732,315,10,2.80021699111082e-10,5.0,4,1.12008679644433e-10,0.0
395733,3300043292 assembled Ga0401991_046775_5_625,,elongation factor G,Ga0401991_046775,621,102,1.44880792148777e-09,25.0,0,0.0,0.0
395790,3300043292 assembled Ga0401991_035231_1_711,,elongation factor G,Ga0401991_035231,711,73,9.056397990238161e-10,15.0,0,0.0,0.0
396594,3300043292 assembled Ga0401991_167122_2_298,,transcription elongation factor GreB,Ga0401991_167122,297,6,1.78195626707052e-10,2.0,0,0.0,0.0
396635,3300043292 assembled Ga0401991_174308_1_174,,elongation factor G,Ga0401991_174308,174,9,4.56242251137883e-10,4.0,0,0.0,0.0
396736,3300043292 assembled Ga0401991_000812_1026_3113,,elongation factor G,Ga0401991_000812,2088,611,2.5811482911596902e-09,36.0,0,0.0,0.0
396967,3300043292 assembled Ga0401991_003487_1572_2060,,transcription elongation factor GreA,Ga0401991_003487,489,175,3.1566863320037604e-09,38.0,0,0.0,0.0
397465,3300043292 assembled Ga0401991_056781_1_564,,elongation factor G,Ga0401991_056781,564,53,8.28894018911261e-10,15.0,0,0.0,0.0
397683,3300043292 assembled Ga0401991_132918_1_360,,elongation factor G,Ga0401991_132918,360,9,2.2051708804997702e-10,2.0,0,0.0,0.0
398222,3300043292 assembled Ga0401991_032416_3_599,,elongation factor G,Ga0401991_032416,597,90,1.32975128472348e-09,21.0,0,0.0,0.0
399312,3300043292 assembled Ga0401991_002903_2_1192,,elongation factor G,Ga0401991_002903,1191,354,2.6217648755564e-09,29.0,0,0.0,0.0
399410,3300043292 assembled Ga0401991_124659_116_373,,elongation factor G,Ga0401991_124659,258,46,1.57268000779829e-09,20.0,0,0.0,0.0
399445,3300043292 assembled Ga0401991_048068_15_572,,elongation factor G,Ga0401991_048068,558,32,5.058456500071161e-10,9.0,0,0.0,0.0
399856,3300043292 assembled Ga0401991_156330_2_328,,elongation factor G,Ga0401991_156330,327,36,9.71084424440266e-10,14.0,0,0.0,0.0
400894,3300043292 assembled Ga0401991_098776_97_423,,transcription elongation factor GreA,Ga0401991_098776,327,12,3.23694808146755e-10,6.0,0,0.0,0.0
400949,3300043292 assembled Ga0401991_178145_1_303,,elongation factor G,Ga0401991_178145,303,10,2.91111667392709e-10,1.0,17,4.94889834567605e-10,4.0
401005,3300043292 assembled Ga0401991_047412_1_621,,elongation factor G,Ga0401991_047412,621,48,6.81791963053069e-10,10.0,0,0.0,0.0
401569,3300043292 assembled Ga0401991_142773_20_346,,elongation factor G,Ga0401991_142773,327,16,4.31593077529007e-10,6.0,0,0.0,0.0
401951,3300043292 assembled Ga0401991_121799_2_379,,elongation factor G,Ga0401991_121799,378,21,4.90037973444393e-10,8.0,0,0.0,0.0
402025,3300043292 assembled Ga0401991_077516_3_425,,elongation factor G,Ga0401991_077516,423,24,5.004643133049121e-10,7.0,0,0.0,0.0
402676,3300043292 assembled Ga0401991_035026_1_720,,elongation factor G,Ga0401991_035026,720,41,5.02288922780503e-10,9.0,0,0.0,0.0
402899,3300043292 assembled Ga0401991_140663_3_350,,elongation factor G,Ga0401991_140663,348,13,3.29508292488471e-10,6.0,0,0.0,0.0
403123,3300043292 assembled Ga0401991_107398_287_403,,elongation factor G,Ga0401991_107398,117,11,8.29295031982819e-10,7.0,0,0.0,0.0
403320,3300043292 assembled Ga0401991_119565_3_383,,elongation factor G,Ga0401991_119565,381,28,6.48239208965812e-10,10.0,0,0.0,0.0
403857,3300043292 assembled Ga0401991_131774_2_343,,elongation factor G,Ga0401991_131774,342,41,1.05745036374843e-09,18.0,0,0.0,0.0
404741,3300043292 assembled Ga0401991_047588_2_601,,elongation factor G,Ga0401991_047588,600,20,2.94022784066636e-10,4.0,0,0.0,0.0
404751,3300043292 assembled Ga0401991_017585_743_1027,,elongation factor G,Ga0401991_017585,285,45,1.3927395034735402e-09,13.0,0,0.0,0.0
406200,3300043292 assembled Ga0401991_083442_2_415,,transcription elongation factor GreB,Ga0401991_083442,414,56,1.1931359353428702e-09,23.0,0,0.0,0.0
407203,3300043292 assembled Ga0401991_156912_2_328,,elongation factor G,Ga0401991_156912,327,37,9.98058991785829e-10,18.0,0,0.0,0.0
407802,3300043292 assembled Ga0401991_036990_23_397,,elongation factor G,Ga0401991_036990,375,12,2.82261872703971e-10,4.0,32,7.526983272105881e-10,10.0
408349,3300043292 assembled Ga0401991_127640_3_359,,elongation factor G,Ga0401991_127640,357,25,6.176949245097401e-10,8.0,0,0.0,0.0
408725,3300043292 assembled Ga0401991_005217_27_1853,,elongation factor G,Ga0401991_005217,1827,213,1.0283555501838e-09,18.0,0,0.0,0.0
409144,3300043292 assembled Ga0401991_127606_2_283,,elongation factor G,Ga0401991_127606,282,22,6.88138430794254e-10,11.5,0,0.0,0.0
409542,3300043292 assembled Ga0401991_121398_16_378,,elongation factor G,Ga0401991_121398,363,20,4.85988072837415e-10,7.0,0,0.0,0.0
409711,3300043292 assembled Ga0401991_178018_3_299,,elongation factor G,Ga0401991_178018,297,10,2.9699271117842e-10,4.0,0,0.0,0.0
409777,3300043292 assembled Ga0401991_043336_1_642,,elongation factor G,Ga0401991_043336,642,48,6.59490356784978e-10,12.0,0,0.0,0.0
409830,3300043292 assembled Ga0401991_024301_3_869,,elongation factor G,Ga0401991_024301,867,64,6.51123120424384e-10,8.0,0,0.0,0.0
409972,3300043292 assembled Ga0401991_000043_15717_16580,,elongation factor G,Ga0401991_000043,864,401,4.09385890315004e-09,62.0,0,0.0,0.0
410250,3300043292 assembled Ga0401991_077491_9_479,,elongation factor G,Ga0401991_077491,471,38,7.11647502836444e-10,12.0,0,0.0,0.0
411234,3300043292 assembled Ga0401991_166652_2_307,,elongation factor G,Ga0401991_166652,306,12,3.45909157725454e-10,4.0,0,0.0,0.0
412131,3300043292 assembled Ga0401991_072293_1_495,,elongation factor G,Ga0401991_072293,495,46,8.196998828524401e-10,14.0,0,0.0,0.0
412387,3300043292 assembled Ga0401991_024345_3_869,,elongation factor G,Ga0401991_024345,867,130,1.3225938383620302e-09,14.0,0,0.0,0.0
413283,3300043292 assembled Ga0401991_000712_3597_4124,,transcription elongation factor GreA,Ga0401991_000712,528,3399,5.67831501728691e-08,786.0,0,0.0,0.0
413468,3300043292 assembled Ga0401991_094149_15_434,,elongation factor G,Ga0401991_094149,420,24,5.04039058399947e-10,8.0,0,0.0,0.0
415933,3300043292 assembled Ga0401991_086465_27_452,,elongation factor G,Ga0401991_086465,426,34,7.03998215370819e-10,14.0,0,0.0,0.0
416377,3300043292 assembled Ga0401991_128620_11_367,,elongation factor G,Ga0401991_128620,357,20,4.94155939607792e-10,8.0,0,0.0,0.0
419256,3300043292 assembled Ga0401991_008179_1_450,,elongation factor G,Ga0401991_008179,450,65,1.2740987309554202e-09,15.0,0,0.0,0.0
419459,3300043292 assembled Ga0401991_092071_57_437,,transcription elongation factor GreA,Ga0401991_092071,381,18,4.16725205763736e-10,6.0,0,0.0,0.0
419519,3300043292 assembled Ga0401991_000841_1633_3720,,elongation factor G,Ga0401991_000841,2088,465,1.9643763590658903e-09,30.0,0,0.0,0.0
421056,3300043292 assembled Ga0401991_105232_51_389,,elongation factor G,Ga0401991_105232,339,28,7.285520313155581e-10,4.0,0,0.0,0.0
421099,3300043292 assembled Ga0401991_080663_1_393,,elongation factor G,Ga0401991_080663,393,61,1.36911372733319e-09,20.0,0,0.0,0.0
421109,3300043292 assembled Ga0401991_159535_3_326,,elongation factor G,Ga0401991_159535,324,7,1.9057032300615302e-10,3.0,0,0.0,0.0
421386,3300043292 assembled Ga0401991_061181_373_528,,transcription elongation factor GreA,Ga0401991_061181,156,22,1.24394254797423e-09,13.0,0,0.0,0.0
422147,3300043292 assembled Ga0401991_011837_2_832,,elongation factor G,Ga0401991_011837,831,67,7.11174243049264e-10,9.0,0,0.0,0.0
423055,3300043292 assembled Ga0401991_164862_3_308,,transcription elongation factor GreA,Ga0401991_164862,306,14,4.0356068401303e-10,6.0,0,0.0,0.0
424309,3300043292 assembled Ga0401991_065923_44_523,,elongation factor G,Ga0401991_065923,480,32,5.88045568133272e-10,9.0,0,0.0,0.0
424906,3300043292 assembled Ga0401991_099008_1_420,,elongation factor G,Ga0401991_099008,420,25,5.25040685833279e-10,8.0,0,0.0,0.0
425125,3300043292 assembled Ga0401991_037423_2_676,,elongation factor G,Ga0401991_037423,675,67,8.75534512553983e-10,15.0,0,0.0,0.0
425344,3300043292 assembled Ga0401991_015355_564_1103,,elongation factor G,Ga0401991_015355,540,78,1.2740987309554202e-09,21.0,0,0.0,0.0
425812,3300043292 assembled Ga0401991_163152_2_319,,elongation factor G,Ga0401991_163152,318,14,3.88331978955934e-10,6.0,2,5.547599699370489e-11,1.0
426358,3300043292 assembled Ga0401991_000020_654_2738,,elongation factor G,Ga0401991_000020,2085,22624,9.57118196650874e-08,1605.0,2007,8.490701116859551e-09,0.0
428643,3300043292 assembled Ga0401991_097565_1_426,,elongation factor G,Ga0401991_097565,426,38,7.86821534826209e-10,12.0,0,0.0,0.0
429167,3300043292 assembled Ga0401991_132596_3_326,,elongation factor G,Ga0401991_132596,324,33,8.98402951314721e-10,16.0,0,0.0,0.0
429282,3300043292 assembled Ga0401991_096196_63_428,,transcription elongation factor GreA,Ga0401991_096196,366,54,1.3014123229179e-09,21.0,0,0.0,0.0
429675,3300043292 assembled Ga0401991_172565_12_308,,elongation factor G,Ga0401991_172565,297,2,5.9398542235684e-11,0.0,6,1.78195626707052e-10,3.0
430093,3300043292 assembled Ga0401991_116544_25_387,,elongation factor G,Ga0401991_116544,363,23,5.58886283763027e-10,11.0,0,0.0,0.0
430222,3300043292 assembled Ga0401991_129538_89_367,,elongation factor G,Ga0401991_129538,279,32,1.01169130001423e-09,17.0,0,0.0,0.0
430711,3300043292 assembled Ga0401991_130747_2_364,,elongation factor G,Ga0401991_130747,363,18,4.37389265553673e-10,7.0,0,0.0,0.0
430805,3300043292 assembled Ga0401991_008477_9_494,,transcription elongation factor GreA,Ga0401991_008477,486,126,2.28684387607384e-09,38.0,0,0.0,0.0
431404,3300043292 assembled Ga0401991_153870_9_332,,elongation factor G,Ga0401991_153870,324,13,3.53916314154284e-10,5.0,0,0.0,0.0
432174,3300043292 assembled Ga0401991_019737_3_935,,elongation factor G,Ga0401991_019737,933,149,1.4086622130523702e-09,24.0,2,1.8908217624864097e-11,0.0
433417,3300043292 assembled Ga0401991_111635_56_397,,elongation factor G,Ga0401991_111635,342,37,9.5428447460224e-10,17.0,0,0.0,0.0
433736,3300043292 assembled Ga0401991_056458_1_471,,elongation factor G,Ga0401991_056458,471,65,1.2172917811676e-09,18.0,0,0.0,0.0
435131,3300043292 assembled Ga0401991_109048_2_328,,elongation factor G,Ga0401991_109048,327,27,7.28313318330199e-10,9.0,0,0.0,0.0
436393,3300043292 assembled Ga0401991_174624_1_306,,elongation factor G,Ga0401991_174624,306,26,7.494698417384841e-10,8.0,0,0.0,0.0
436397,3300043292 assembled Ga0401991_130148_3_365,,elongation factor G,Ga0401991_130148,363,16,3.88790458269932e-10,6.0,0,0.0,0.0
436704,3300043292 assembled Ga0401991_149730_2_253,,elongation factor G,Ga0401991_149730,252,23,8.050623849443601e-10,10.0,0,0.0,0.0
436793,3300043292 assembled Ga0401991_094919_3_431,,elongation factor G,Ga0401991_094919,429,22,4.5234274471790203e-10,5.0,0,0.0,0.0
436817,3300043292 assembled Ga0401991_152955_2_334,,elongation factor G,Ga0401991_152955,333,18,4.76793703891842e-10,8.0,0,0.0,0.0
437052,3300043292 assembled Ga0401991_055709_2_571,,elongation factor G,Ga0401991_055709,570,44,6.80894868364841e-10,13.0,0,0.0,0.0
437278,3300043292 assembled Ga0401991_120718_2_379,,elongation factor G,Ga0401991_120718,378,47,1.09675165485174e-09,19.0,0,0.0,0.0
437802,3300043292 assembled Ga0401991_003381_212_694,,transcription elongation factor GreA,Ga0401991_003381,483,27,4.93081687565166e-10,7.0,17,3.10458840318808e-10,6.0
438585,3300043292 assembled Ga0401991_117539_2_385,,elongation factor G,Ga0401991_117539,384,22,5.05351660114531e-10,8.0,0,0.0,0.0
438840,3300043292 assembled Ga0401991_086737_1_270,,elongation factor G,Ga0401991_086737,270,37,1.20876033449617e-09,19.0,0,0.0,0.0
439412,3300043292 assembled Ga0401991_175112_3_230,,elongation factor G,Ga0401991_175112,228,14,5.41620918017487e-10,8.0,0,0.0,0.0
440042,3300043292 assembled Ga0401991_155591_21_329,,elongation factor G,Ga0401991_155591,309,7,1.9982130955985002e-10,3.0,0,0.0,0.0
440354,3300043292 assembled Ga0401991_020812_2_940,,elongation factor G,Ga0401991_020812,939,31,2.91204674315199e-10,4.0,0,0.0,0.0
441535,3300043292 assembled Ga0401991_007665_3_599,,elongation factor G,Ga0401991_007665,597,56,8.274007993834981e-10,11.0,8,1.18200114197643e-10,0.0
441954,3300043292 assembled Ga0401991_137443_7_129,,transcription elongation factor GreA,Ga0401991_137443,123,4,2.86851496650377e-10,4.0,0,0.0,0.0
442309,3300043292 assembled Ga0401991_039575_3_680,,elongation factor G,Ga0401991_039575,678,86,1.11884776237746e-09,18.0,3,3.9029573106190596e-11,0.0
442890,3300043292 assembled Ga0401991_093801_3_341,,elongation factor G,Ga0401991_093801,339,22,5.724337388907961e-10,6.0,0,0.0,0.0
443019,3300043292 assembled Ga0401991_006299_22_1656,,elongation factor G,Ga0401991_006299,1635,291,1.56991981951176e-09,24.0,0,0.0,0.0
443299,3300043292 assembled Ga0401991_168385_1_315,,elongation factor G,Ga0401991_168385,315,2,5.6004339822216396e-11,1.0,0,0.0,0.0
443327,3300043292 assembled Ga0401991_150287_3_329,,elongation factor G,Ga0401991_150287,327,18,4.85542212220133e-10,8.0,0,0.0,0.0
443661,3300043292 assembled Ga0401991_008755_3_464,,elongation factor G,Ga0401991_008755,462,38,7.25510765878712e-10,6.0,0,0.0,0.0
443927,3300043292 assembled Ga0401991_149925_16_336,,elongation factor G,Ga0401991_149925,321,14,3.8470270812457005e-10,6.0,0,0.0,0.0
446625,3300043292 assembled Ga0401991_162609_65_322,,elongation factor G,Ga0401991_162609,258,12,4.10264349860422e-10,6.0,2,6.83773916434037e-11,0.0
447092,3300043292 assembled Ga0401991_136250_2_355,,elongation factor G,Ga0401991_136250,354,26,6.47846812350215e-10,13.0,0,0.0,0.0
447630,3300043292 assembled Ga0401991_030639_1_774,,elongation factor G,Ga0401991_030639,774,114,1.2991704412246701e-09,21.0,0,0.0,0.0
448490,3300043292 assembled Ga0401991_028918_44_796,,elongation factor G,Ga0401991_028918,753,50,5.85702757104853e-10,10.0,0,0.0,0.0
449447,3300066319 assembled Ga0610651_013171_2_775,,elongation factor G,Ga0610651_013171,774,48,2.5666367773472403e-09,6.0,0,0.0,0.0
450765,3300066319 assembled Ga0610651_105991_38_352,,transcription elongation factor GreA,Ga0610651_105991,315,8,1.05109887072315e-09,4.0,0,0.0,0.0
451646,3300066319 assembled Ga0610651_000163_283_2400,,elongation factor G,Ga0610651_000163,2118,933,1.8231391797166e-08,57.0,0,0.0,0.0
451648,3300066319 assembled Ga0610651_094988_2_124,,elongation factor G,Ga0610651_094988,123,9,3.0283183927847e-09,9.0,0,0.0,0.0
452757,3300066319 assembled Ga0610651_085735_2_382,,elongation factor G,Ga0610651_085735,381,17,1.8466648466937301e-09,4.0,0,0.0,0.0
453472,3300066319 assembled Ga0610651_086537_2_382,,elongation factor G,Ga0610651_086537,381,9,9.77646095308446e-10,3.0,0,0.0,0.0
454063,3300066319 assembled Ga0610651_113809_3_341,,transcription elongation factor GreA-like protein,Ga0610651_113809,339,6,7.32513593534942e-10,2.0,0,0.0,0.0
454087,3300066319 assembled Ga0610651_120278_3_311,,elongation factor G,Ga0610651_120278,309,66,8.83994559964983e-09,23.0,0,0.0,0.0
454731,3300066319 assembled Ga0610651_077018_1_399,,elongation factor G,Ga0610651_077018,399,119,1.23434966068476e-08,20.0,0,0.0,0.0
455334,3300066319 assembled Ga0610651_096870_2_364,,elongation factor G,Ga0610651_096870,363,10,1.14013823787119e-09,2.0,0,0.0,0.0
457650,3300066319 assembled Ga0610651_023547_1_627,,elongation factor G,Ga0610651_023547,627,16,1.0561280519227902e-09,4.0,0,0.0,0.0
457790,3300066319 assembled Ga0610651_014915_3_671,,elongation factor G,Ga0610651_014915,669,37,2.2889681125333302e-09,6.0,0,0.0,0.0
458849,3300066319 assembled Ga0610651_024824_2_220,,elongation factor G,Ga0610651_024824,219,25,4.7245454377539e-09,10.0,0,0.0,0.0
458964,3300066319 assembled Ga0610651_075420_1_402,,elongation factor G,Ga0610651_075420,402,10,1.0295278118090602e-09,4.0,0,0.0,0.0
459291,3300066319 assembled Ga0610651_058039_3_353,,elongation factor G,Ga0610651_058039,351,10,1.17911732292662e-09,3.0,0,0.0,0.0
460173,3300066319 assembled Ga0610651_047495_3_482,,elongation factor G,Ga0610651_047495,480,56,4.82848543738449e-09,15.0,0,0.0,0.0
461430,3300066319 assembled Ga0610651_026554_2_598,,elongation factor G,Ga0610651_026554,597,56,3.8821993466408e-09,5.0,0,0.0,0.0
462055,3300066319 assembled Ga0610651_066104_2_424,,elongation factor G,Ga0610651_066104,423,60,5.870499012017621e-09,14.0,0,0.0,0.0
462294,3300066319 assembled Ga0610651_008208_206_913,,elongation factor G,Ga0610651_008208,708,254,1.48478850011581e-08,31.0,9,5.26106161458359e-10,2.0
462775,3300066319 assembled Ga0610651_023607_1_624,,elongation factor G,Ga0610651_023607,624,42,2.7856646754141304e-09,7.0,0,0.0,0.0
462847,3300066319 assembled Ga0610651_051766_1_465,,elongation factor G,Ga0610651_051766,465,50,4.4502169929811e-09,15.0,0,0.0,0.0
463595,3300066319 assembled Ga0610651_005703_914_1030,,elongation factor G,Ga0610651_005703,117,51,1.80404950407772e-08,33.0,0,0.0,0.0
463640,3300066319 assembled Ga0610651_121107_2_331,,elongation factor G,Ga0610651_121107,330,24,3.0099649479799403e-09,10.0,0,0.0,0.0
464789,3300066319 assembled Ga0610651_136740_2_316,,elongation factor G,Ga0610651_136740,315,29,3.8102334063714305e-09,12.0,0,0.0,0.0
464839,3300066319 assembled Ga0610651_030568_30_569,,elongation factor G,Ga0610651_030568,540,77,5.90148220124771e-09,17.0,0,0.0,0.0
465059,3300066319 assembled Ga0610651_144146_1_309,,elongation factor G,Ga0610651_144146,309,29,3.88421852105826e-09,12.0,0,0.0,0.0
465302,3300066319 assembled Ga0610651_150570_3_302,,elongation factor G,Ga0610651_150570,300,20,2.7591345356482803e-09,10.0,0,0.0,0.0
466067,3300066319 assembled Ga0610651_059890_2_439,,elongation factor G,Ga0610651_059890,438,24,2.2677818101218704e-09,9.0,4,3.77963635020312e-10,2.0
466748,3300066319 assembled Ga0610651_008251_1_912,,elongation factor G,Ga0610651_008251,912,199,9.03071994398039e-09,25.0,0,0.0,0.0
467453,3300066319 assembled Ga0610651_003860_920_1174,,elongation factor G,Ga0610651_003860,255,32,5.19366500827912e-09,17.0,0,0.0,0.0
468942,3300066319 assembled Ga0610651_075753_145_402,,elongation factor G,Ga0610651_075753,258,21,3.36871077026825e-09,7.0,0,0.0,0.0
470183,3300066319 assembled Ga0610651_045939_3_134,,elongation factor G,Ga0610651_045939,132,15,4.703070231218661e-09,8.0,1,3.13538015414577e-10,0.0
470363,3300066319 assembled Ga0610651_048841_83_475,,elongation factor G,Ga0610651_048841,393,176,1.8534644208935e-08,27.0,1,1.05310478459858e-10,0.0
470411,3300066319 assembled Ga0610651_001473_2_1549,,elongation factor G,Ga0610651_001473,1548,1800,4.81244395752607e-08,119.5,0,0.0,0.0
470724,3300066319 assembled Ga0610651_036458_313_534,,elongation factor G,Ga0610651_036458,222,107,1.99477969807004e-08,66.0,0,0.0,0.0
471874,3300066319 assembled Ga0610651_001567_225_1586,,elongation factor G,Ga0610651_001567,1362,274,8.326022717705161e-09,25.0,2,6.077388845040259e-11,0.0
471894,3300066319 assembled Ga0610651_122543_1_330,,elongation factor G,Ga0610651_122543,330,24,3.0099649479799403e-09,8.0,0,0.0,0.0
472236,3300066319 assembled Ga0610651_083894_3_386,,elongation factor G,Ga0610651_083894,384,70,7.54450849591327e-09,26.0,0,0.0,0.0
472730,3300066319 assembled Ga0610651_101548_2_358,,elongation factor G,Ga0610651_101548,357,10,1.1593002250623e-09,4.0,0,0.0,0.0
